event_date,variant_id,gender,age,row_count,user_count,click_sum,conversion_sum,purchase_sum,revenue_sum,click_sq_sum,conversion_sq_sum,purchase_sq_sum,revenue_sq_sum
2010-12-02,test,F,50s,489,2,226,127,332,675.05,226,127,4756,22667.312299999994
2011-06-14,control,F,20s,452,2,221,119,364,1076.1399999999999,221,119,2222,17653.616
2010-12-12,test,F,50s,214,2,111,63,295,579.2699999999999,111,63,2821,8642.294300000001
2011-10-05,control,M,20s,237,3,113,53,992,1078.69,113,53,52598,33035.9861
2011-12-01,test,F,20s,44,2,21,11,144,462.80000000000007,21,11,2456,38411.653600000005
2011-07-27,test,F,30s,203,1,100,58,142,252.22,100,58,978,2516.8254
2011-01-04,test,F,30s,355,2,169,84,266,801.5699999999998,169,84,4516,51250.6503
2011-06-06,test,M,50s,13,1,8,4,324,612.0,8,4,30576,98928.0
2011-11-18,control,M,50s,103,2,55,27,364,1238.6,55,27,8994,404491.17999999993
2011-03-21,test,M,30s,190,2,85,52,151,262.6699999999999,85,52,845,3071.2342999999987
2011-04-08,control,F,20s,4,1,2,1,1,1867.86,2,1,1,3488900.9795999997
2011-03-29,control,M,50s,166,3,77,41,425,877.9500000000003,77,41,5519,25673.87750000001
2011-05-25,control,M,20s,114,1,51,29,464,714.7700000000002,51,29,39896,96145.62090000004
2011-08-15,test,F,20s,81,1,39,20,51,68.08000000000001,39,20,631,351.65059999999994
2011-01-26,control,F,20s,70,2,38,20,287,365.8,38,20,6751,13525.7832
2011-09-22,test,M,20s,146,1,69,32,171,275.4000000000001,69,32,2439,4902.6810000000005
2011-05-03,test,M,40s,65,1,28,18,160,288.59999999999997,28,18,2226,4991.805
2011-04-04,test,F,50s,29,1,18,7,27,124.15,18,7,185,2545.5724999999998
2011-03-20,test,M,30s,136,3,63,41,443,669.3899999999998,63,41,18599,21980.0353
2011-01-10,control,F,20s,49,1,26,13,522,402.65999999999997,26,13,47556,24655.251600000003
2010-12-23,control,M,20s,78,1,36,20,65,256.61,36,20,753,15810.506300000001
2010-12-16,control,F,50s,142,2,64,34,185,440.99999999999994,64,34,1963,8910.984999999999
2010-12-03,control,M,30s,144,1,74,39,343,754.8700000000003,74,39,5393,16468.65890000001
2011-10-27,control,F,30s,102,2,54,25,227,498.41,54,25,2637,14428.888900000002
2011-11-22,test,M,30s,46,2,27,13,218,364.9,27,13,4628,17500.0348
2011-08-22,test,M,30s,317,1,141,79,629,319.55,141,79,16645,5069.3319
2010-12-19,test,F,30s,179,2,82,46,1028,2345.9599999999987,82,46,93122,433689.18359999993
2011-01-27,test,F,40s,208,1,96,50,231,316.21000000000004,96,50,3093,4783.9611
2011-03-13,test,M,20s,80,1,40,23,47,183.24999999999997,40,23,179,2098.2575
2011-05-20,test,M,50s,167,1,80,42,333,691.54,80,42,3855,17358.535400000008
2011-08-22,test,M,20s,59,1,31,17,192,931.4999999999999,31,17,3096,64608.57000000001
2011-11-13,control,M,50s,32,1,12,8,68,141.44000000000003,12,8,614,2656.4096
2011-06-14,test,F,50s,58,1,27,14,132,306.46,27,14,1792,8359.2892
2011-08-01,control,F,50s,63,1,27,14,220,457.60000000000014,27,14,3800,16440.32
2011-04-15,control,F,30s,91,2,45,24,180,469.1999999999999,45,24,1976,11030.9848
2011-11-17,test,M,50s,87,1,39,21,418,305.38,39,21,15244,5633.066799999999
2011-03-21,test,M,20s,171,1,89,40,259,614.8500000000003,89,40,2791,16549.737499999996
2011-09-11,test,F,40s,81,1,40,20,108,277.55,40,20,1558,12787.442500000001
2011-05-25,control,M,30s,44,1,23,10,35,152.35000000000002,23,10,297,2371.0024999999996
2011-05-24,control,F,20s,19,1,10,5,100,339.70000000000005,10,5,2664,26432.17
2011-12-04,control,M,50s,234,3,119,57,363,871.96,119,57,3977,22221.050000000003
2011-11-20,control,F,40s,224,1,107,55,282,613.78,107,55,1932,7506.9516
2011-12-08,control,M,20s,163,2,82,41,116,278.55999999999995,82,41,564,3494.682399999999
2011-05-13,control,M,50s,72,1,34,17,166,333.8,34,17,1852,7174.200000000002
2011-06-05,control,M,50s,122,1,59,31,290,493.6800000000001,59,31,3578,9332.718200000001
2011-04-28,test,M,50s,55,1,23,16,161,112.25000000000004,23,16,4023,1270.8820999999996
2011-01-28,test,M,40s,68,2,35,18,83,344.16,35,18,891,17187.8828
2011-03-30,test,M,30s,46,1,22,14,488,611.94,22,14,68312,40033.81800000001
2011-02-14,control,F,30s,76,1,38,21,27,101.45000000000005,38,21,41,1920.7153000000003
2011-05-06,control,M,40s,60,2,32,13,306,377.29,32,13,16814,12607.998100000003
2011-11-10,control,M,40s,176,2,83,45,452,808.9899999999998,83,45,6444,22063.817099999997
2011-08-23,control,M,30s,162,2,73,40,382,478.36999999999995,73,40,4828,8064.942499999999
2011-09-04,control,M,50s,108,1,49,29,85,313.05,49,29,617,4803.132500000001
2011-04-05,test,M,40s,60,1,31,16,145,335.07,31,16,1941,9221.002100000002
2011-09-20,test,M,50s,86,2,43,26,1544,3276.12,43,26,139352,513968.92559999996
2011-11-04,test,F,20s,95,1,49,25,131,190.88,49,25,1657,2662.996
2011-03-25,control,F,20s,68,1,35,17,215,194.92000000000002,35,17,8129,4842.5612
2011-10-28,control,M,40s,63,1,31,18,150,296.07,31,18,2004,6328.245900000001
2011-04-15,control,M,50s,88,1,37,21,161,328.15,37,21,2265,5315.702499999999
2011-04-08,test,F,50s,25,1,12,5,39,129.45,12,5,369,5374.102500000001
2011-10-07,test,F,30s,609,3,304,154,633,1708.1999999999998,304,154,9385,72113.41960000014
2011-11-22,test,M,20s,95,2,41,25,99,268.19,41,25,1599,23141.019099999994
2011-11-15,control,F,40s,33,1,11,6,48,261.3,11,6,544,32190.589999999997
2011-02-22,test,F,50s,73,1,33,19,393,487.75,33,19,10365,15348.412499999997
2011-03-20,test,M,20s,111,1,53,31,371,986.7500000000002,53,31,4741,54553.982500000006
2011-07-24,control,M,50s,92,2,43,25,242,432.43000000000006,43,25,2974,8697.982899999999
2011-08-23,control,M,20s,175,1,81,43,100,128.31,81,43,334,729.2183
2011-06-29,test,F,40s,49,1,29,14,270,406.4599999999999,29,14,10180,57304.51799999999
2011-01-11,test,F,20s,53,1,29,17,144,252.42000000000004,29,17,1672,3957.0979999999995
2011-11-07,test,F,50s,58,1,30,16,189,335.47,30,16,2957,10035.5669
2011-08-31,test,M,40s,46,1,21,11,821,1475.44,21,11,119313,367771.9456
2011-10-13,test,M,20s,4,1,3,1,4,10.2,3,1,16,104.03999999999999
2011-11-22,control,M,50s,205,2,88,46,363,957.66,88,46,7891,36597.25980000001
2011-11-04,test,M,20s,108,1,55,26,186,239.55999999999986,55,26,5894,7031.265800000001
2010-12-20,control,M,20s,31,1,13,8,45,134.14,13,8,423,5445.6786
2011-07-29,control,M,40s,28,1,13,8,28,139.6,13,8,126,2551.6749999999997
2011-06-13,control,F,30s,62,2,36,17,123,267.1300000000001,36,17,1397,4878.7085
2011-01-06,control,F,20s,80,1,42,17,711,563.1500000000001,42,17,43233,33773.72090000001
2011-09-12,test,M,30s,77,1,31,18,422,309.70000000000005,31,18,17068,6414.3244
2011-10-18,control,F,40s,57,1,26,14,182,281.42,26,14,2756,6905.557999999999
2011-08-12,test,M,40s,52,1,22,13,195,210.05,22,13,4139,4439.6425
2011-11-09,test,M,50s,20,1,8,4,48,49.800000000000004,8,4,792,688.9752000000001
2011-11-29,test,M,30s,30,1,17,9,112,152.32,17,9,1408,2763.52
2010-12-03,control,M,20s,29,1,17,9,222,215.58,17,9,6660,5916.69
2011-04-19,test,F,50s,202,2,93,52,526,825.8399999999995,93,52,7340,15665.719200000007
2011-11-29,test,M,20s,53,3,26,15,167,759.6999999999999,26,15,2821,79608.09
2011-05-05,control,M,20s,92,1,46,20,78,239.52000000000004,46,20,524,3342.5132
2010-12-10,test,F,30s,29,1,13,7,56,106.4,13,7,544,1742.8
2011-11-09,control,M,40s,37,2,11,7,54,175.3,11,7,474,4741.465
2011-03-31,test,M,30s,26,1,10,4,26,61.10000000000001,10,4,212,968.4500000000002
2011-07-12,test,F,50s,52,1,24,12,89,204.34999999999997,24,12,753,3517.4425
2011-01-14,control,F,30s,25,1,13,6,76,127.80000000000001,13,6,1168,3130.92
2011-12-08,control,M,30s,88,1,44,23,104,227.25,44,23,1340,3961.9707000000008
2011-08-26,control,M,50s,43,1,16,9,234,191.10000000000002,16,9,10764,6455.5308
2011-08-05,test,M,40s,120,3,58,30,347,575.6700000000001,58,30,6427,13765.067499999997
2011-03-23,test,F,40s,27,1,12,7,192,330.24,12,7,7488,37693.036799999994
2011-06-08,control,F,30s,37,1,20,9,260,320.9200000000001,20,9,13168,16963.019200000002
2011-09-19,control,F,40s,44,1,25,11,48,275.0,25,11,216,7564.66
2011-09-14,test,F,20s,17,1,9,5,250,621.6600000000001,9,5,15364,100820.4228
2011-02-10,test,M,30s,34,1,16,9,59,168.35,16,9,549,3748.1025
2011-01-31,test,F,30s,78,1,35,23,35,93.60000000000001,35,23,63,525.485
2011-07-18,test,F,40s,42,1,20,11,84,183.5,20,11,1132,3520.435
2011-02-11,test,M,50s,4,1,1,1,2400,2256.0,1,1,5760000,5089536.0
2011-02-07,test,F,50s,45,1,25,11,99,182.85000000000002,25,11,1017,3224.3625
2011-08-03,test,M,50s,38,1,18,8,699,1202.22,18,8,84245,297179.87399999995
2011-02-27,test,M,20s,37,1,20,10,73,145.05,20,10,655,2198.4975
2011-04-07,test,M,20s,7,1,3,1,16,175.2,3,1,256,30695.039999999997
2011-10-12,test,F,50s,32,1,16,7,50,118.22,16,7,444,2197.9804
2011-03-30,control,M,50s,9,1,3,3,31,116.45,3,3,613,6851.2525
2011-03-25,control,F,30s,27,1,13,7,34,102.69999999999999,13,7,228,1649.9299999999998
2011-11-04,control,M,20s,82,1,43,20,518,627.0,43,20,54624,67346.77960000002
2011-06-28,test,M,50s,35,1,19,8,792,1883.6000000000001,19,8,112672,533121.6799999999
2011-12-08,test,F,50s,21,1,9,6,265,275.4,9,6,15553,14493.96
2011-08-24,control,M,40s,18,1,4,4,264,116.88,4,4,38880,4366.742399999999
2011-04-17,test,F,40s,7,1,4,1,1,2.1,4,1,1,4.41
2011-01-11,control,F,50s,50,1,25,13,92,355.8,25,13,1206,17404.535
2011-07-24,control,F,20s,5,1,1,1,96,244.8,1,1,9216,59927.04000000001
2011-05-20,control,F,40s,24,1,14,6,41,118.55,14,6,393,3558.0625
2011-02-10,test,M,20s,7,1,3,2,184,160.4,3,2,28480,13161.76
2011-01-26,control,F,30s,10,1,6,2,128,326.4,6,2,10240,66585.6
2011-09-01,control,F,30s,15,1,7,4,25,77.31,7,4,205,1691.9541000000004
2011-06-19,test,F,50s,10,1,4,3,30,88.50000000000001,4,3,324,2819.6100000000006
2011-12-09,control,M,40s,6,1,3,2,72,171.60000000000002,3,2,2880,20950.560000000005
2011-06-06,control,F,20s,2,1,1,1,10,57.5,1,1,100,3306.25
2011-10-09,control,M,30s,140,1,67,37,356,364.5899999999999,67,37,7312,4651.022500000001
2011-12-09,control,M,50s,130,2,62,33,254,358.3,62,33,3054,5452.0702
2010-12-17,control,M,20s,115,3,53,26,441,1134.8899999999996,53,26,9773,141757.8879
2011-02-10,control,F,20s,159,3,81,43,4936,1490.6999999999998,81,43,5413836,271079.3139999999
2011-11-08,test,M,20s,85,2,38,22,243,372.13,38,22,7525,17750.366499999996
2011-10-11,control,M,50s,257,3,129,68,535,1047.0099999999998,129,68,6725,23179.596899999993
2011-08-05,control,M,20s,598,2,292,153,915,1589.1900000000003,292,153,10283,29059.658699999985
2011-11-09,test,M,40s,474,3,215,113,2101,3815.250000000001,215,113,140557,1013775.8009000006
2011-03-07,test,F,40s,51,1,22,14,74,217.2,22,14,588,3460.2799999999997
2011-06-08,test,F,30s,533,3,264,135,735,1064.6000000000006,264,135,11235,20916.273999999994
2011-01-05,test,M,30s,107,1,53,28,571,417.81000000000006,53,28,19145,8239.325700000001
2011-06-30,test,M,30s,117,1,56,29,94,131.06,56,29,464,1082.1112000000003
2011-05-20,test,M,40s,148,1,61,39,336,968.5000000000002,61,39,4486,40892.28380000001
2011-11-07,control,M,30s,188,2,89,47,227,464.1,89,47,2255,11137.930799999996
2011-11-16,control,F,20s,167,2,84,48,204,464.05999999999983,84,48,2024,7998.821199999999
2011-06-07,control,F,30s,296,2,146,72,259,273.44,146,72,2985,2876.9782
2011-07-07,control,F,30s,213,2,97,50,849,1309.21,97,50,33005,74319.53069999997
2011-11-16,control,F,30s,106,1,54,29,143,319.86,54,29,1017,8374.9112
2011-08-02,control,M,20s,57,1,34,15,222,189.94,34,15,19316,10608.3804
2011-11-09,control,M,50s,444,2,199,106,398,470.4399999999999,199,106,12148,8338.1744
2011-10-28,control,M,50s,228,2,109,55,879,2009.5200000000002,109,55,31277,114120.03679999999
2011-09-07,control,M,50s,233,2,114,62,820,1351.0200000000004,114,62,15974,38272.78440000001
2011-08-01,control,F,40s,11,1,5,3,30,57.3,5,3,324,1123.29
2011-01-25,test,F,20s,105,1,50,24,316,636.9400000000002,50,24,5712,70308.88440000002
2011-10-10,test,F,30s,397,2,197,97,569,763.15,197,97,16559,12990.7845
2010-12-05,test,M,20s,223,1,92,52,83,238.10999999999987,92,52,369,1622.7973000000013
2011-09-20,test,M,40s,372,2,194,92,495,885.2900000000001,194,92,13253,18663.402900000005
2011-07-12,test,F,40s,179,1,76,41,334,393.3100000000002,76,41,3560,5151.099900000001
2011-08-18,control,M,20s,328,1,166,86,1154,1964.8500000000004,166,86,68240,201423.86630000017
2011-11-23,test,M,30s,111,1,49,28,219,348.3800000000001,49,28,3867,8483.343400000002
2011-10-13,control,M,30s,543,1,261,138,444,579.2199999999999,261,138,4152,4772.614000000001
2011-02-07,control,F,40s,222,2,107,55,460,719.8600000000004,107,55,9016,13943.304600000007
2010-12-09,test,F,30s,440,3,207,110,378,725.6600000000007,207,110,3564,14295.510799999995
2011-10-19,test,F,30s,443,4,205,110,1449,2099.9000000000005,205,110,129343,239909.20900000006
2011-11-23,test,M,20s,189,1,92,48,441,852.81,92,48,6203,17138.378300000008
2011-11-17,test,M,40s,343,3,163,88,741,1988.58,163,88,8341,83158.21820000002
2011-08-21,test,M,30s,82,1,37,22,236,400.2200000000001,37,22,4402,7827.041399999999
2011-10-13,control,M,20s,302,2,137,72,552,950.0799999999996,137,72,8168,16262.846399999993
2010-12-09,test,F,20s,180,4,92,46,403,1399.9599999999996,92,46,9709,410884.06500000006
2011-02-08,test,F,30s,87,1,40,19,57,150.25999999999996,40,19,711,6832.478600000002
2011-10-05,control,F,40s,262,1,123,68,208,745.3700000000002,123,68,1890,39925.7537
2011-07-20,control,F,50s,368,2,165,88,497,794.5999999999995,165,88,6483,14770.986599999991
2011-09-23,test,F,20s,115,1,55,29,338,511.82,55,29,4676,10837.792400000002
2011-04-28,test,M,40s,122,1,55,28,487,440.0,55,28,11145,8471.284000000003
2010-12-05,test,M,30s,334,2,164,79,361,948.4999999999998,164,79,6177,34121.60000000001
2011-11-08,control,F,50s,218,2,92,50,387,609.37,92,50,7385,14401.154699999997
2011-05-18,test,M,30s,154,2,78,39,357,1177.5399999999997,78,39,6977,57247.284
2011-06-01,control,M,30s,63,1,29,17,64,122.74000000000001,29,17,806,1382.6176
2011-05-18,test,M,20s,130,2,60,33,203,652.4399999999998,60,33,2973,16373.9328
2011-08-03,test,M,40s,206,2,107,54,637,905.5899999999999,107,54,12931,17751.2855
2011-08-30,test,M,50s,31,1,15,8,69,165.43,15,8,965,6539.696900000001
2011-10-18,control,F,50s,237,2,102,65,294,508.4399999999999,102,65,4590,14270.958999999999
2011-06-30,test,M,20s,492,2,226,118,1115,2990.579999999999,226,118,19425,116845.47599999997
2011-05-03,test,M,50s,142,3,76,39,522,9133.99,76,39,18446,66375079.5293
2011-04-28,test,F,20s,125,1,56,36,151,495.5400000000001,56,36,2005,15744.753600000004
2011-06-15,test,M,40s,142,1,61,35,146,340.28,61,35,882,5881.905
2011-11-06,test,M,20s,282,1,131,71,237,445.90999999999985,131,71,1367,7906.7316999999975
2011-05-13,test,M,30s,58,1,26,15,36,147.58,26,15,118,1984.1264
2011-07-01,test,M,20s,330,2,146,80,785,1257.83,146,80,9235,22592.505300000004
2010-12-14,control,F,50s,189,1,94,46,63,151.65999999999997,94,46,111,833.0737999999997
2010-12-12,test,F,40s,125,2,60,33,201,362.2199999999999,60,33,11079,18901.916400000002
2011-12-09,control,F,40s,78,1,36,19,236,420.52,36,19,4992,12502.146400000001
2011-11-18,control,M,40s,175,3,84,42,293,679.45,84,42,12737,68431.91070000001
2011-06-28,test,M,40s,483,2,232,123,449,935.1500000000003,232,123,3121,10544.136900000001
2011-08-24,control,M,50s,571,3,280,140,561,1176.7,280,140,4871,20223.013
2011-12-01,control,M,20s,160,2,88,45,270,368.61999999999966,88,45,9028,12538.695199999995
2011-02-01,test,F,30s,63,2,33,16,53,251.95,33,16,365,4151.7725
2011-04-19,test,F,40s,506,1,252,130,251,489.0499999999999,252,130,741,3597.148100000001
2011-09-23,test,F,30s,384,1,175,87,227,459.34,175,87,1271,8301.606
2011-10-14,test,F,30s,435,2,199,108,624,1892.2199999999998,199,108,7982,75070.83759999998
2011-11-29,test,F,30s,634,2,313,166,381,935.5700000000003,313,166,2021,23428.917099999977
2011-05-31,test,M,50s,163,1,72,42,364,906.3999999999999,72,42,4732,41381.51240000001
2011-07-18,control,F,40s,42,1,21,13,143,314.15000000000003,21,13,2137,8922.2725
2011-04-15,test,F,20s,76,1,35,19,166,760.1000000000001,35,19,2990,111958.495
2011-07-20,test,M,40s,386,1,190,95,316,384.9999999999997,190,95,5026,2742.2545999999993
2011-07-29,control,M,50s,80,1,36,19,204,362.0,36,19,2416,8613.060000000001
2011-03-14,control,M,30s,148,1,67,33,326,571.0600000000001,67,33,4818,10962.3178
2011-01-09,control,F,50s,59,1,30,16,64,146.54999999999998,30,16,408,1992.4675000000004
2011-04-03,test,F,50s,110,1,47,27,151,244.5,47,27,2599,4651.8153999999995
2011-11-22,control,F,40s,92,1,45,21,111,238.40999999999997,45,21,907,4056.9330999999997
2011-07-15,test,F,30s,130,1,52,31,72,180.8,52,31,346,3049.0168
2011-03-14,control,M,20s,151,1,73,40,1717,2420.9500000000003,73,40,181197,286601.9189
2011-03-04,control,M,40s,101,2,53,23,300,411.4,53,23,6818,8374.914999999999
2011-04-21,control,F,50s,74,1,32,18,101,341.58,32,18,919,7594.5642
2011-04-05,test,F,30s,259,1,133,67,220,226.05999999999997,133,67,2408,1252.4594000000004
2011-12-01,control,M,30s,102,2,56,24,471,720.1899999999999,56,24,32091,59103.6737
2011-08-11,control,M,20s,70,1,31,15,108,252.62,31,15,2724,4641.1179999999995
2011-02-10,control,F,30s,37,1,16,8,53,160.15000000000003,16,8,405,3776.432500000001
2011-12-01,test,M,20s,51,2,23,13,183,305.46999999999997,23,13,6473,13900.534900000002
2011-11-14,test,F,20s,147,2,68,38,673,606.69,68,38,23125,14344.164900000003
2011-01-12,control,F,20s,219,1,95,52,181,438.66999999999996,95,52,883,4750.445900000001
2011-10-07,control,F,40s,33,1,14,7,15,89.85000000000001,14,7,35,1311.9275
2011-12-08,test,F,40s,142,2,62,34,387,467.8500000000001,62,34,6857,8326.8017
2011-03-04,control,F,50s,89,1,39,22,289,387.31000000000006,39,22,4931,8788.437100000001
2011-02-23,control,F,20s,37,1,16,8,76,185.00000000000003,16,8,1080,5103.42
2011-09-12,test,F,40s,79,1,40,21,292,330.9200000000001,40,21,7232,5884.629600000001
2011-11-15,control,F,50s,73,2,28,19,389,878.6300000000001,28,19,18573,71629.8157
2011-06-01,control,M,20s,35,1,18,9,89,90.74999999999999,18,9,1025,1042.3625
2011-11-29,test,F,20s,93,2,43,22,357,655.1999999999998,43,22,13641,45514.35040000001
2010-12-02,test,M,40s,99,1,48,27,174,308.68,48,27,2428,5057.9304
2011-11-08,test,M,30s,38,1,14,6,54,101.64000000000001,14,6,540,1845.9720000000002
2010-12-16,control,F,40s,104,2,49,26,294,613.4400000000002,49,26,7796,26552.744000000006
2011-05-08,control,M,40s,151,2,73,38,178,401.32000000000005,73,38,1994,5746.6818
2011-10-10,test,F,20s,372,3,181,91,518,1157.800000000001,181,91,16842,164279.21020000015
2011-03-02,test,F,20s,7,1,2,1,150,1642.5,2,1,22500,2697806.25
2011-02-23,control,F,30s,65,1,36,20,98,499.6999999999999,36,20,724,26862.73000000001
2010-12-06,test,M,20s,261,2,128,66,358,753.7600000000006,128,66,13134,25268.494600000005
2011-02-13,control,F,30s,115,1,53,26,211,401.0,53,26,2147,6709.235000000001
2011-07-24,control,M,40s,84,2,41,22,740,748.06,41,22,47992,36479.624399999986
2011-07-03,control,M,50s,139,2,65,38,286,606.1500000000001,65,38,3702,12776.8749
2011-02-03,test,M,50s,118,1,60,31,171,617.25,60,31,1321,25122.252500000002
2011-08-19,test,M,50s,72,2,33,18,35,120.36000000000001,33,18,179,5355.446599999999
2011-08-18,control,M,30s,116,2,59,27,219,259.77,59,27,3115,3814.7227
2011-09-25,control,F,20s,94,1,47,23,490,329.34000000000003,47,23,18196,5595.353999999999
2011-01-23,test,F,30s,173,2,73,41,125,371.1900000000001,73,41,1011,5910.051100000001
2011-02-22,control,F,50s,109,1,47,28,105,373.73999999999995,47,28,905,9194.753599999998
2011-08-25,test,M,20s,62,1,33,17,124,338.54,33,17,1480,7406.6716
2011-10-12,test,M,30s,92,1,44,23,220,477.55,44,23,2670,12567.1025
2011-05-04,control,M,30s,76,1,44,23,138,397.68000000000006,44,23,1710,7484.0114
2011-12-02,control,F,30s,92,2,50,22,166,430.17999999999995,50,22,1898,10119.9994
2011-10-12,test,F,40s,10,1,5,3,44,146.0,5,3,776,10032.5
2011-04-08,test,F,40s,106,1,55,24,216,449.6400000000001,55,24,2526,9500.996600000002
2011-07-11,test,M,40s,66,1,33,19,157,307.97,33,19,2597,5352.218500000001
2011-05-31,control,M,30s,62,2,33,15,98,259.0,33,15,922,8093.495000000001
2011-07-08,control,F,50s,80,2,31,20,271,387.78999999999996,31,20,5533,11366.130499999997
2011-01-28,test,M,50s,94,1,46,22,614,1131.0,46,22,25034,65231.759999999995
2011-05-19,test,M,40s,224,1,116,57,210,595.7000000000002,116,57,1588,11353.034199999996
2011-01-17,control,F,50s,37,1,17,8,111,146.85,17,8,2249,3243.1025
2011-04-05,test,M,50s,26,1,8,5,269,367.0,8,5,21201,34389.0
2011-06-22,control,M,30s,11,1,2,2,144,332.16,2,2,11520,97750.4256
2011-07-26,control,M,50s,106,1,50,24,277,427.23,50,24,5523,9150.727500000003
2011-06-05,control,F,50s,124,3,52,31,554,878.6399999999998,52,31,16876,39583.459200000005
2011-05-15,test,M,50s,51,1,25,16,70,127.45000000000002,25,16,1046,2031.9863
2011-03-04,test,F,40s,58,1,25,15,131,222.99,25,15,1373,3381.4832999999994
2011-03-30,control,M,40s,136,2,66,36,491,656.0700000000002,66,36,8623,23872.121699999996
2011-05-06,control,M,50s,44,3,19,13,917,1672.7699999999998,19,13,151393,501328.85490000003
