InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
657160,SKU_1427,Wall Clock,39.00,2024-12-11 14:00,71.92,44876.00,Netherlands,0.48,Bank Transfer,19.44,Furniture,In-store,Not Returned,FedEx,Berlin,Medium
844851,SKU_1157,White Mug,8.00,2024-12-11 15:00,75.88,62608.00,Australia,0.39,paypall,7.29,Electronics,Online,Not Returned,Royal Mail,Paris,Medium
553095,SKU_1744,Blue Pen,11.00,2024-12-11 16:00,7.20,75948.00,Spain,0.04,Bank Transfer,23.31,Accessories,Online,Not Returned,UPS,Paris,Low
933469,SKU_1626,Blue Pen,8.00,2024-12-11 17:00,4.27,80003.00,France,0.16,Credit Card,29.18,Electronics,Online,Not Returned,UPS,Amsterdam,High
909417,SKU_1224,Wall Clock,26.00,2024-12-11 18:00,85.36,14267.00,Spain,0.10,paypall,20.44,Furniture,In-store,Not Returned,UPS,Amsterdam,High
712879,SKU_1556,Blue Pen,19.00,2024-12-11 19:00,6.67,59171.00,Portugal,0.06,paypall,14.29,Furniture,Online,Not Returned,Royal Mail,Berlin,Low
420012,SKU_1728,Wall Clock,28.00,2024-12-11 20:00,17.64,90097.00,Germany,0.49,paypall,20.28,Apparel,Online,Not Returned,Royal Mail,Berlin,Low
600081,SKU_1998,Desk Lamp,4.00,2024-12-11 21:00,91.28,64700.00,France,0.21,paypall,20.88,Stationery,In-store,Not Returned,DHL,Rome,Low
308997,SKU_1629,Blue Pen,11.00,2024-12-11 22:00,10.50,67625.00,Australia,0.13,Credit Card,9.13,Furniture,Online,Not Returned,FedEx,London,Low
643635,SKU_1827,Office Chair,34.00,2024-12-11 23:00,21.31,93084.00,France,0.02,Credit Card,24.81,Apparel,In-store,Not Returned,FedEx,Rome,Medium
403767,SKU_1371,Wireless Mouse,11.00,2024-12-12 00:00,12.35,96167.00,Portugal,0.36,Bank Transfer,9.13,Electronics,In-store,Not Returned,Royal Mail,Paris,Medium
116360,SKU_1308,Headphones,2.00,2024-12-12 01:00,61.21,91537.00,Germany,0.11,Bank Transfer,26.28,Furniture,In-store,Not Returned,UPS,Amsterdam,Medium
608593,SKU_1358,Notebook,7.00,2024-12-12 02:00,74.50,28691.00,Sweden,0.16,Bank Transfer,7.54,Furniture,In-store,Not Returned,DHL,Paris,Low
376358,SKU_1792,Wall Clock,11.00,2024-12-12 03:00,85.05,79026.00,Italy,0.07,paypall,28.45,Electronics,Online,Not Returned,DHL,London,High
434423,SKU_1101,Headphones,49.00,2024-12-12 04:00,24.24,60078.00,Belgium,0.20,paypall,12.29,Electronics,Online,Not Returned,DHL,Rome,High
331964,SKU_1459,T-shirt,28.00,2024-12-12 05:00,10.35,18085.00,United Kingdom,0.04,paypall,14.62,Electronics,In-store,Returned,UPS,Rome,Low
920735,SKU_1131,Backpack,6.00,2024-12-12 06:00,89.44,40399.00,Spain,0.19,paypall,20.96,Apparel,In-store,Not Returned,UPS,Rome,Low
884772,SKU_1859,Office Chair,37.00,2024-12-12 07:00,30.71,63063.00,Netherlands,0.46,Credit Card,7.39,Furniture,In-store,Not Returned,FedEx,Rome,High
114698,SKU_1723,Desk Lamp,19.00,2024-12-12 08:00,80.38,0.00,France,0.06,paypall,5.22,Furniture,In-store,Not Returned,DHL,Amsterdam,Medium
593548,SKU_1201,Notebook,36.00,2024-12-12 09:00,94.73,16375.00,Portugal,0.49,Bank Transfer,10.46,Electronics,In-store,Not Returned,DHL,Amsterdam,High
784962,SKU_1286,USB Cable,43.00,2024-12-12 10:00,2.74,95837.00,France,0.35,Credit Card,10.61,Apparel,Online,Not Returned,UPS,Amsterdam,High
216544,SKU_1146,Wireless Mouse,32.00,2024-12-12 11:00,61.51,46397.00,Spain,0.09,Bank Transfer,10.68,Accessories,Online,Not Returned,DHL,London,High
377091,SKU_1769,Notebook,45.00,2024-12-12 12:00,75.56,93202.00,United Kingdom,0.37,paypall,20.68,Accessories,In-store,Returned,FedEx,Paris,Low
152338,SKU_1771,Wireless Mouse,35.00,2024-12-12 13:00,61.04,91729.00,Germany,0.12,Bank Transfer,18.38,Stationery,In-store,Not Returned,DHL,Berlin,Low
528753,SKU_1846,Headphones,27.00,2024-12-12 14:00,78.25,18662.00,United Kingdom,0.17,paypall,9.51,Stationery,In-store,Not Returned,Royal Mail,Berlin,Low
122469,SKU_1293,Wireless Mouse,24.00,2024-12-12 15:00,89.83,83801.00,Norway,0.17,Credit Card,24.81,Furniture,Online,Not Returned,UPS,Rome,Low
761846,SKU_1032,T-shirt,49.00,2024-12-12 16:00,15.41,80567.00,Germany,0.19,Bank Transfer,12.35,Apparel,Online,Not Returned,UPS,Rome,Low
697065,SKU_1017,Headphones,23.00,2024-12-12 17:00,29.34,34487.00,United States,0.47,paypall,22.65,Apparel,In-store,Not Returned,DHL,Amsterdam,Medium
119371,SKU_1871,Blue Pen,12.00,2024-12-12 18:00,17.88,14566.00,France,0.05,Credit Card,15.36,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,High
337511,SKU_1671,Desk Lamp,10.00,2024-12-12 19:00,16.27,34935.00,Australia,0.08,Credit Card,14.12,Furniture,Online,Not Returned,Royal Mail,Paris,High
787884,SKU_1991,Wireless Mouse,38.00,2024-12-12 20:00,51.90,34598.00,Spain,0.47,Credit Card,12.10,Furniture,In-store,Not Returned,DHL,Berlin,Low
343549,SKU_1972,Wireless Mouse,7.00,2024-12-12 21:00,61.16,40551.00,Belgium,0.22,paypall,28.57,Furniture,Online,Not Returned,FedEx,Berlin,High
752241,SKU_1114,Desk Lamp,42.00,2024-12-12 22:00,44.40,86923.00,United Kingdom,0.33,Bank Transfer,20.40,Electronics,In-store,Not Returned,DHL,Amsterdam,Low
951533,SKU_1207,Wall Clock,7.00,2024-12-12 23:00,83.99,73690.00,Australia,0.39,Credit Card,21.29,Accessories,Online,Not Returned,UPS,Amsterdam,High
384618,SKU_1160,Desk Lamp,43.00,2024-12-13 00:00,52.90,38130.00,Belgium,0.10,paypall,21.16,Apparel,In-store,Not Returned,Royal Mail,London,Medium
440347,SKU_1289,Backpack,14.00,2024-12-13 01:00,41.98,11725.00,Australia,0.46,paypall,16.61,Accessories,In-store,Not Returned,UPS,Paris,Medium
310409,SKU_1818,Desk Lamp,18.00,2024-12-13 02:00,64.18,61733.00,Norway,0.14,Credit Card,13.31,Apparel,Online,Not Returned,UPS,Amsterdam,High
207644,SKU_1318,USB Cable,37.00,2024-12-13 03:00,80.71,52401.00,United Kingdom,0.33,Credit Card,26.58,Furniture,Online,Not Returned,Royal Mail,Rome,Medium
278213,SKU_1461,Wireless Mouse,21.00,2024-12-13 04:00,80.98,30973.00,Norway,0.16,Bank Transfer,5.51,Furniture,Online,Not Returned,FedEx,Amsterdam,High
215468,SKU_1558,Wall Clock,36.00,2024-12-13 05:00,18.72,26126.00,United Kingdom,0.48,paypall,17.77,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Low
628693,SKU_1961,White Mug,41.00,2024-12-13 06:00,8.03,94093.00,Netherlands,0.26,Bank Transfer,12.67,Stationery,In-store,Not Returned,UPS,London,Medium
364297,SKU_1908,White Mug,17.00,2024-12-13 07:00,66.03,29462.00,France,0.08,Credit Card,17.95,Apparel,In-store,Returned,UPS,Paris,Low
911563,SKU_1051,White Mug,14.00,2024-12-13 08:00,37.27,88374.00,Netherlands,0.33,Credit Card,15.34,Stationery,Online,Not Returned,Royal Mail,Paris,High
906112,SKU_1860,T-shirt,38.00,2024-12-13 09:00,71.61,12818.00,Norway,0.30,paypall,13.75,Stationery,In-store,Not Returned,UPS,Rome,High
316305,SKU_1051,Notebook,13.00,2024-12-13 10:00,48.05,74958.00,Norway,0.03,Bank Transfer,22.12,Electronics,Online,Returned,Royal Mail,Rome,Medium
284716,SKU_1170,Desk Lamp,8.00,2024-12-13 11:00,68.01,38246.00,Germany,0.04,paypall,19.96,Accessories,In-store,Not Returned,Royal Mail,London,Medium
597816,SKU_1617,Headphones,7.00,2024-12-13 12:00,24.59,75625.00,Belgium,0.45,paypall,25.38,Apparel,In-store,Not Returned,DHL,London,Low
200887,SKU_1609,Wireless Mouse,12.00,2024-12-13 13:00,50.07,82331.00,Netherlands,0.35,Bank Transfer,5.73,Accessories,In-store,Not Returned,FedEx,Berlin,Low
521499,SKU_1444,Notebook,40.00,2024-12-13 14:00,48.27,10418.00,Netherlands,0.42,Bank Transfer,20.99,Accessories,Online,Not Returned,FedEx,Rome,Low
201347,SKU_1720,Blue Pen,46.00,2024-12-13 15:00,9.93,62893.00,Norway,0.44,paypall,12.90,Stationery,In-store,Not Returned,FedEx,Amsterdam,High
946789,SKU_1130,Blue Pen,33.00,2024-12-13 16:00,73.02,91972.00,Norway,0.08,Bank Transfer,18.33,Electronics,In-store,Not Returned,UPS,London,Low
843259,SKU_1733,Notebook,2.00,2024-12-13 17:00,86.45,48688.00,Australia,0.01,Bank Transfer,24.55,Accessories,Online,Not Returned,DHL,Berlin,High
643934,SKU_1963,Wall Clock,17.00,2024-12-13 18:00,1.80,97472.00,Italy,0.23,paypall,19.97,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Medium
116036,SKU_1222,Notebook,45.00,2024-12-13 19:00,58.50,57737.00,Spain,0.19,paypall,10.16,Stationery,In-store,Not Returned,Royal Mail,Paris,Low
631014,SKU_1314,Notebook,29.00,2024-12-13 20:00,65.18,41987.00,Spain,0.36,Credit Card,6.26,Stationery,Online,Not Returned,Royal Mail,Amsterdam,Low
202326,SKU_1638,Backpack,21.00,2024-12-13 21:00,81.29,67928.00,United Kingdom,0.27,paypall,17.52,Furniture,Online,Not Returned,FedEx,Paris,Low
534376,SKU_1949,Notebook,11.00,2024-12-13 22:00,43.61,86350.00,United Kingdom,0.01,Bank Transfer,22.09,Furniture,In-store,Not Returned,Royal Mail,Rome,Low
976555,SKU_1836,Wireless Mouse,32.00,2024-12-13 23:00,51.14,95300.00,Australia,0.21,Bank Transfer,23.14,Electronics,Online,Not Returned,UPS,Berlin,Low
318163,SKU_1125,Office Chair,18.00,2024-12-14 00:00,41.14,95761.00,Netherlands,0.08,Credit Card,14.76,Furniture,In-store,Not Returned,DHL,London,Low
901535,SKU_1511,Backpack,32.00,2024-12-14 01:00,77.81,73692.00,Belgium,0.07,Credit Card,8.63,Accessories,In-store,Not Returned,FedEx,Berlin,Low
453581,SKU_1129,Wireless Mouse,47.00,2024-12-14 02:00,32.24,43031.00,Italy,0.18,Credit Card,11.37,Accessories,Online,Not Returned,FedEx,Paris,High
261639,SKU_1707,Wall Clock,25.00,2024-12-14 03:00,21.19,62134.00,Germany,0.42,Bank Transfer,28.39,Furniture,Online,Not Returned,Royal Mail,Paris,Low
750539,SKU_1043,Desk Lamp,35.00,2024-12-14 04:00,33.69,48966.00,Spain,0.24,paypall,6.27,Accessories,Online,Not Returned,FedEx,London,Medium
603782,SKU_1383,Desk Lamp,49.00,2024-12-14 05:00,67.99,98575.00,Portugal,0.38,Bank Transfer,7.07,Electronics,In-store,Not Returned,UPS,Berlin,Medium
204968,SKU_1805,Backpack,11.00,2024-12-14 06:00,48.68,42271.00,Australia,0.37,Bank Transfer,19.93,Electronics,Online,Not Returned,DHL,London,High
385835,SKU_1187,Headphones,36.00,2024-12-14 07:00,77.07,20659.00,Portugal,0.22,Bank Transfer,29.00,Accessories,Online,Not Returned,DHL,Berlin,Low
220931,SKU_1243,USB Cable,11.00,2024-12-14 08:00,66.12,46029.00,Netherlands,0.16,paypall,20.79,Electronics,Online,Not Returned,Royal Mail,Amsterdam,High
955524,SKU_1922,Desk Lamp,30.00,2024-12-14 09:00,28.25,26908.00,Australia,0.49,paypall,28.91,Stationery,Online,Not Returned,Royal Mail,Rome,Low
940550,SKU_1602,USB Cable,49.00,2024-12-14 10:00,36.56,83126.00,Belgium,0.23,Credit Card,5.51,Stationery,Online,Not Returned,DHL,Rome,High
919565,SKU_1893,Wall Clock,8.00,2024-12-14 11:00,46.49,80274.00,Italy,0.35,Credit Card,18.65,Electronics,Online,Not Returned,DHL,Rome,High
902325,SKU_1526,Wireless Mouse,7.00,2024-12-14 12:00,36.65,69205.00,United Kingdom,0.39,paypall,8.07,Apparel,Online,Not Returned,UPS,Berlin,Low
927552,SKU_1933,USB Cable,10.00,2024-12-14 14:00,86.91,62503.00,Belgium,0.34,paypall,14.00,Apparel,Online,Not Returned,DHL,Berlin,Low
180632,SKU_1693,Office Chair,19.00,2024-12-14 15:00,10.13,69707.00,Germany,0.39,Bank Transfer,14.39,Apparel,Online,Not Returned,DHL,Paris,Medium
943950,SKU_1318,USB Cable,38.00,2024-12-14 16:00,3.28,58048.00,Spain,0.05,Bank Transfer,11.97,Accessories,Online,Returned,FedEx,Rome,Medium
312055,SKU_1953,Wireless Mouse,8.00,2024-12-14 17:00,59.67,63446.00,Netherlands,0.48,paypall,13.86,Apparel,Online,Not Returned,FedEx,Amsterdam,High
119854,SKU_1573,Notebook,5.00,2024-12-14 18:00,97.51,53376.00,Germany,0.05,Credit Card,26.95,Accessories,Online,Not Returned,DHL,Paris,Low
842879,SKU_1589,Notebook,13.00,2024-12-14 19:00,98.64,92391.00,Belgium,0.50,paypall,17.81,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,Low
411840,SKU_1273,Wall Clock,18.00,2024-12-14 20:00,60.98,12781.00,Australia,0.22,Bank Transfer,15.53,Furniture,In-store,Not Returned,FedEx,Amsterdam,Low
439726,SKU_1762,Wall Clock,29.00,2024-12-14 21:00,89.24,12754.00,Italy,0.17,Credit Card,17.44,Stationery,In-store,Not Returned,DHL,London,High
466874,SKU_1924,T-shirt,5.00,2024-12-14 22:00,59.67,50770.00,Portugal,0.26,paypall,29.27,Accessories,Online,Not Returned,UPS,Amsterdam,Low
986497,SKU_1070,Desk Lamp,18.00,2024-12-14 23:00,77.10,30898.00,Sweden,0.44,Credit Card,27.00,Furniture,Online,Not Returned,FedEx,Rome,Low
297564,SKU_1952,Office Chair,44.00,2024-12-15 00:00,56.18,60117.00,Australia,0.28,Bank Transfer,10.45,Apparel,Online,Returned,Royal Mail,Paris,Low
682083,SKU_1997,Wall Clock,49.00,2024-12-15 01:00,72.39,43682.00,Netherlands,0.43,Credit Card,22.68,Electronics,Online,Not Returned,DHL,Paris,High
386704,SKU_1023,USB Cable,45.00,2024-12-15 02:00,74.60,68346.00,United Kingdom,0.14,Bank Transfer,12.69,Electronics,In-store,Not Returned,DHL,Amsterdam,Medium
713999,SKU_1293,Blue Pen,37.00,2024-12-15 03:00,23.32,42915.00,United Kingdom,0.11,Credit Card,18.55,Stationery,Online,Not Returned,FedEx,Paris,High
730865,SKU_1133,Blue Pen,48.00,2024-12-15 04:00,29.41,76578.00,Sweden,0.12,Credit Card,11.24,Apparel,Online,Not Returned,FedEx,Amsterdam,Low
740212,SKU_1403,White Mug,39.00,2024-12-15 05:00,84.96,0.00,United States,0.39,Bank Transfer,10.53,Accessories,Online,Not Returned,Royal Mail,,High
842191,SKU_1757,Backpack,29.00,2024-12-15 06:00,90.56,51132.00,Sweden,0.25,paypall,5.13,Stationery,Online,Not Returned,FedEx,Amsterdam,Medium
442535,SKU_1937,White Mug,30.00,2024-12-15 07:00,57.37,99934.00,Netherlands,0.13,Credit Card,21.61,Electronics,Online,Not Returned,DHL,Paris,Medium
220965,SKU_1483,Wireless Mouse,25.00,2024-12-15 08:00,34.10,76488.00,Germany,0.01,Credit Card,6.93,Apparel,Online,Not Returned,UPS,Paris,Medium
477278,SKU_1201,Blue Pen,20.00,2024-12-15 09:00,87.70,22935.00,Norway,0.17,Credit Card,18.82,Apparel,In-store,Not Returned,FedEx,Rome,Medium
806677,SKU_1533,Office Chair,46.00,2024-12-15 10:00,80.36,43891.00,Netherlands,0.39,Credit Card,28.02,Electronics,Online,Not Returned,Royal Mail,London,Medium
314611,SKU_1160,T-shirt,25.00,2024-12-15 11:00,33.57,65102.00,Australia,0.25,Bank Transfer,7.56,Accessories,Online,Not Returned,FedEx,Rome,Medium
871841,SKU_1726,Wall Clock,43.00,2024-12-15 12:00,3.66,62456.00,Spain,0.06,paypall,14.51,Apparel,In-store,Not Returned,FedEx,Berlin,Low
994101,SKU_1045,USB Cable,33.00,2024-12-15 13:00,45.78,93942.00,Sweden,0.26,Bank Transfer,23.76,Furniture,Online,Not Returned,UPS,Rome,Medium
859669,SKU_1497,Desk Lamp,9.00,2024-12-15 14:00,32.17,71414.00,Sweden,0.08,paypall,24.66,Apparel,In-store,Not Returned,Royal Mail,Berlin,Low
441524,SKU_1437,Blue Pen,46.00,2024-12-15 15:00,82.19,27827.00,Spain,0.31,Credit Card,21.19,Furniture,In-store,Not Returned,UPS,Paris,High
887077,SKU_1104,Desk Lamp,31.00,2024-12-15 16:00,77.16,43110.00,Germany,0.23,paypall,19.11,Apparel,In-store,Not Returned,Royal Mail,Paris,Low
133146,SKU_1681,Headphones,4.00,2024-12-15 17:00,70.51,0.00,Netherlands,0.16,paypall,24.79,Accessories,Online,Returned,DHL,Berlin,Medium
872703,SKU_1946,Desk Lamp,34.00,2024-12-15 18:00,37.93,69479.00,United Kingdom,0.11,Bank Transfer,12.00,Stationery,Online,Not Returned,FedEx,Rome,Medium
533093,SKU_1963,White Mug,6.00,2024-12-15 19:00,14.81,46568.00,Norway,0.35,Credit Card,25.40,Accessories,Online,Not Returned,UPS,Paris,Medium
537909,SKU_1084,Office Chair,13.00,2024-12-15 20:00,33.44,72400.00,Norway,0.12,Bank Transfer,11.02,Electronics,Online,Not Returned,UPS,Paris,Low
707348,SKU_1823,Blue Pen,16.00,2024-12-15 21:00,90.02,78584.00,France,0.45,paypall,11.84,Accessories,In-store,Not Returned,UPS,Amsterdam,Low
251191,SKU_1076,T-shirt,11.00,2024-12-15 22:00,85.03,42455.00,United Kingdom,0.22,paypall,5.07,Accessories,Online,Not Returned,DHL,Amsterdam,Medium
409823,SKU_1553,Wireless Mouse,13.00,2024-12-15 23:00,18.07,38309.00,Sweden,0.04,Bank Transfer,10.85,Apparel,In-store,Not Returned,FedEx,Paris,High
621128,SKU_1524,White Mug,6.00,2024-12-16 00:00,99.15,84382.00,Germany,0.29,paypall,28.61,Accessories,In-store,Not Returned,Royal Mail,London,High
969013,SKU_1907,Office Chair,49.00,2024-12-16 02:00,19.29,87496.00,Australia,0.40,paypall,12.12,Stationery,Online,Not Returned,DHL,Paris,Low
637451,SKU_1983,Backpack,32.00,2024-12-16 03:00,70.73,60578.00,United Kingdom,0.08,Credit Card,9.41,Electronics,Online,Returned,FedEx,London,Low
845483,SKU_1290,Office Chair,20.00,2024-12-16 04:00,18.26,89348.00,Portugal,0.39,Credit Card,24.95,Electronics,In-store,Not Returned,Royal Mail,Berlin,Medium
842489,SKU_1338,T-shirt,41.00,2024-12-16 05:00,73.86,30744.00,Belgium,0.11,paypall,16.17,Apparel,In-store,Returned,DHL,London,Low
460835,SKU_1520,Office Chair,29.00,2024-12-16 06:00,68.73,52167.00,Norway,0.15,Credit Card,23.36,Furniture,Online,Not Returned,Royal Mail,Berlin,Medium
655090,SKU_1012,T-shirt,38.00,2024-12-16 07:00,89.38,70135.00,Belgium,0.23,Credit Card,19.14,Furniture,In-store,Not Returned,UPS,Amsterdam,Medium
152175,SKU_1533,Desk Lamp,25.00,2024-12-16 08:00,97.84,10131.00,Spain,0.48,paypall,11.58,Stationery,Online,Not Returned,FedEx,Rome,Low
110111,SKU_1551,Wireless Mouse,12.00,2024-12-16 09:00,17.25,58673.00,Australia,0.24,paypall,11.53,Accessories,Online,Not Returned,Royal Mail,Rome,Medium
735275,SKU_1931,USB Cable,28.00,2024-12-16 10:00,67.57,19150.00,France,0.44,Bank Transfer,7.59,Stationery,In-store,Not Returned,Royal Mail,Paris,High
815296,SKU_1372,Headphones,23.00,2024-12-16 11:00,30.20,18216.00,United Kingdom,0.38,Credit Card,10.96,Furniture,In-store,Not Returned,DHL,London,High
689814,SKU_1475,USB Cable,44.00,2024-12-16 12:00,8.77,10888.00,France,0.42,Bank Transfer,19.29,Accessories,Online,Not Returned,Royal Mail,Paris,Low
225588,SKU_1126,Notebook,30.00,2024-12-16 13:00,29.70,65618.00,France,0.03,Bank Transfer,24.32,Accessories,In-store,Not Returned,DHL,Rome,Low
645407,SKU_1680,Blue Pen,27.00,2024-12-16 14:00,9.32,52357.00,Australia,0.25,Bank Transfer,29.32,Electronics,In-store,Not Returned,Royal Mail,Berlin,Medium
976643,SKU_1774,Desk Lamp,24.00,2024-12-16 15:00,59.68,25690.00,United Kingdom,0.29,Credit Card,10.10,Stationery,Online,Not Returned,DHL,Amsterdam,Medium
292968,SKU_1733,Wall Clock,29.00,2024-12-16 16:00,1.57,35783.00,Portugal,0.09,Credit Card,12.29,Electronics,In-store,Not Returned,FedEx,Rome,High
605830,SKU_1222,Notebook,16.00,2024-12-16 17:00,62.20,40425.00,France,0.46,Credit Card,10.04,Apparel,Online,Returned,UPS,Berlin,Medium
606729,SKU_1822,USB Cable,4.00,2024-12-16 18:00,71.37,23934.00,United Kingdom,0.02,paypall,8.92,Furniture,Online,Not Returned,DHL,London,Medium
751244,SKU_1970,Notebook,23.00,2024-12-16 19:00,87.48,87633.00,Sweden,0.14,Credit Card,23.54,Stationery,Online,Not Returned,Royal Mail,Amsterdam,High
528755,SKU_1632,Headphones,36.00,2024-12-16 20:00,15.80,43931.00,France,0.42,Bank Transfer,25.56,Electronics,In-store,Returned,DHL,Rome,Medium
202473,SKU_1221,Wireless Mouse,47.00,2024-12-16 21:00,80.17,88463.00,Spain,0.24,Bank Transfer,12.99,Apparel,Online,Not Returned,Royal Mail,Amsterdam,High
844543,SKU_1590,USB Cable,20.00,2024-12-16 22:00,86.35,82164.00,United Kingdom,0.29,paypall,28.52,Stationery,Online,Not Returned,Royal Mail,London,High
155387,SKU_1396,Notebook,1.00,2024-12-16 23:00,85.69,38774.00,Belgium,0.12,paypall,29.62,Furniture,In-store,Not Returned,DHL,Berlin,Medium
323561,SKU_1098,Headphones,23.00,2024-12-17 00:00,87.73,0.00,Belgium,0.39,Bank Transfer,15.05,Apparel,In-store,Not Returned,FedEx,London,High
273895,SKU_1482,Wall Clock,24.00,2024-12-17 01:00,95.34,78937.00,Netherlands,0.46,Bank Transfer,20.03,Furniture,In-store,Not Returned,Royal Mail,Amsterdam,Low
431699,SKU_1403,USB Cable,9.00,2024-12-17 02:00,48.44,29102.00,Belgium,0.17,paypall,21.28,Furniture,Online,Not Returned,Royal Mail,Berlin,High
710478,SKU_1234,Wall Clock,12.00,2024-12-17 03:00,27.95,35048.00,Spain,0.47,Bank Transfer,29.86,Electronics,Online,Not Returned,Royal Mail,Berlin,Medium
859520,SKU_1185,Wireless Mouse,33.00,2024-12-17 04:00,71.67,84145.00,Germany,0.42,Bank Transfer,10.79,Apparel,In-store,Not Returned,FedEx,Paris,Low
147418,SKU_1278,White Mug,3.00,2024-12-17 05:00,25.23,50734.00,France,0.30,paypall,28.40,Electronics,Online,Not Returned,FedEx,Berlin,High
148695,SKU_1804,T-shirt,2.00,2024-12-17 07:00,58.70,0.00,Norway,0.30,paypall,13.53,Stationery,Online,Not Returned,Royal Mail,Paris,Medium
752556,SKU_1787,Notebook,32.00,2024-12-17 08:00,71.48,47856.00,Australia,0.15,Credit Card,13.76,Apparel,Online,Not Returned,DHL,London,Low
997451,SKU_1375,Notebook,47.00,2024-12-17 09:00,75.88,67114.00,United States,0.23,Credit Card,14.24,Electronics,In-store,Not Returned,FedEx,Amsterdam,High
247490,SKU_1402,Backpack,3.00,2024-12-17 10:00,99.82,45926.00,Netherlands,0.25,paypall,27.85,Furniture,In-store,Not Returned,Royal Mail,London,High
651030,SKU_1235,Notebook,5.00,2024-12-17 11:00,91.69,26397.00,Italy,0.28,Bank Transfer,28.59,Accessories,In-store,Not Returned,Royal Mail,Paris,High
310290,SKU_1657,USB Cable,23.00,2024-12-17 12:00,27.75,71315.00,United Kingdom,0.23,Bank Transfer,29.07,Furniture,Online,Not Returned,FedEx,London,Medium
148028,SKU_1067,Blue Pen,47.00,2024-12-17 13:00,90.97,0.00,Portugal,0.21,Credit Card,10.58,Apparel,Online,Not Returned,DHL,Amsterdam,Medium
472279,SKU_1956,Desk Lamp,9.00,2024-12-17 14:00,91.77,95579.00,Italy,0.14,paypall,25.31,Furniture,Online,Not Returned,DHL,Berlin,Medium
177700,SKU_1967,Wall Clock,21.00,2024-12-17 15:00,94.91,49862.00,Australia,0.09,Credit Card,5.69,Furniture,In-store,Returned,FedEx,Berlin,Medium
369762,SKU_1813,Notebook,14.00,2024-12-17 16:00,70.48,88783.00,Sweden,0.34,paypall,15.85,Stationery,In-store,Not Returned,UPS,Berlin,High
693204,SKU_1989,Wall Clock,39.00,2024-12-17 17:00,60.00,0.00,Spain,0.43,Bank Transfer,8.53,Electronics,In-store,Not Returned,DHL,London,High
416772,SKU_1175,Notebook,48.00,2024-12-17 18:00,38.45,83968.00,Netherlands,0.13,Credit Card,24.14,Electronics,In-store,Not Returned,DHL,Paris,Medium
844823,SKU_1531,Backpack,21.00,2024-12-17 19:00,39.50,40357.00,France,0.39,Credit Card,28.65,Accessories,Online,Not Returned,UPS,Amsterdam,High
704987,SKU_1583,Office Chair,28.00,2024-12-17 20:00,62.27,42942.00,Portugal,0.15,Bank Transfer,21.42,Electronics,Online,Returned,FedEx,Amsterdam,High
